post_id,image_id,content,post_text,label,event_label,category,领域
3590000000000000.0,"http://ww2.sinaimg.cn/large/5cfa37adjw1e5j1cbchyqj20r61dz7kw.jpg|null
",据新华社报道中国援助8亿美元为马来西亚修建槟城第二大桥2013年6月6日1850分左右中国援外最大单体工程也垮了一死三伤承建单位之一为中国交通建设股份有限公司就是那个发生侧翻的哈尔滨阳明滩大桥的承包商人民日报2013年2月9日看到大桥心里有种自豪感,新华 新华社 报道 中国 援助 美元 亿美元 马来 西亚 马来西亚 修建 槟城 第二 大桥 2013 年 月 日 1850 分 左右 中国 援外 最大 单体 工程 垮 一死 三伤 承建 单位 中国 交通 建设 股份 有限 公司 有限公司 发生 侧翻 哈尔 哈尔滨 阳明 滩 大桥 承包 包商 承包商 人民 日报 人民日报 2013 年 月 日 看到 大桥 心里 有种 自豪 自豪感,1,1,经济,国际
3690000000000000.0,"http://ww2.sinaimg.cn/large/64655b80jw1eeiw92bhixj20xc18gh5y.jpg|null
",马航最新消息这个号码15896699528是mh370上某位乘客的号码能打通有人说话给充点话费别让停机了马航我们等你我在2涧东路,马航 最新 消息 最新消息 号码 15896699528 mh370 某位 乘客 号码 打通 有人 说话 充点 话费 停机 马航 涧 东路,1,1,娱乐,社会
3570000000000000.0,"http://ww3.sinaimg.cn/large/6ab5e2ffgw1e4dx5o8l8wj20nf0b7di2.jpg|null
",政治獻媚表態效忠!!雅安總人口153萬三星蘋果富士康加多宝4家公司總共捐款加起來是2億6000萬平均分給每個人是247萬左右我只想問錢呢?給老百姓們的錢呢?每人247萬還在缺物資缺錢!!,政治 獻媚表態 效忠 ! ! 雅安 總 人口 153 萬 三星 蘋果 富士 富士康 加多 加多宝 家 公司 總共 捐款 加起 來 億 6000 萬 平均 均分 平均分 給每個 247 萬 左右 想 問錢 給 百姓 老百姓 們 錢 每人 247 萬還 缺物 資缺 錢 ! !,1,2,社会,政治
3840000000000000.0,"http://ww4.sinaimg.cn/large/6c1c6854jw1erw0481q7ej20hs0hsq3n.jpg|null
",妇幼保健院通知请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶未来星qq星美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回有孩子的都转下没有孩子的也请友情转转网页链接,妇幼 保健 妇幼保健 院 通知 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 未来 星 qq 星美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下 没有 孩子 请 友情 转转 网页 链接,1,9,健康,无领域
3480000000000000.0,"http://ww1.sinaimg.cn/large/6215cf24jw1dvp7hjujjpj.jpg|null
",刘翔摔倒案刘翔的7步上篮法是针对起跑点到第一个高栏的距离1372米英国人把第一个高栏改到了1385米的距离所以刘翔第一脚就踩栏了这也导致最后小组有4个人踩栏摔倒今年110米栏每个栏高了43㎝原因是奥组委考虑到比赛时刮风下雨的可能性在栏底增加了吸水的材料这解释合理么？,刘翔 摔倒 案 刘翔 步 上篮 法是 起跑 起跑点 第一 一个 第一个 高栏 距离 1372 米 英国 国人 英国人 第一 一个 第一个 高栏 改到 1385 米 距离 刘翔 第一 脚 踩 栏 导致 最后 小组 个人 踩 栏 摔倒 今年 110 米栏 每个 栏高 43 ㎝ 原因 组委 奥组委 考虑 比赛 时 刮风 下雨 刮风下雨 可能 可能性 栏底 增加 吸水 材料 解释 合理,1,0,健康,无领域
3770000000000000.0,"http://ww1.sinaimg.cn/large/005bpjwijw1ell1fc4s32j30hs0nz41h.jpg|null
",今天在宁波发现中国国内第一起埃博拉此疾病基本死亡率90%流入中国时间比专家预估时间早十天大家务必提醒孩子和家人随时肥皂洗手不吃街边摊和露天食物买回家的成品食物务必煮开食用防范在先切记此次埃博拉极可能发展为比sars更可怕的瘟疫中国人口密集防范意识差令人担忧2花津南路,今天 宁波 发现 中国 国内 第一 起埃 博拉 疾病 基本 死亡 死亡率 90% 流入 中国 时间 专家 预估 时间 早 十天 务必 提醒 孩子 家人 肥皂 洗手 不吃 街边 摊 露天 食物 买 回家 成品 食物 务必 煮开 食用 防范 先 切记 埃 博拉 极 可能 发展 sars 更 可怕 瘟疫 中国 人口 密集 防范 意识 差 令人 担忧 令人担忧 花 津南 路,1,5,科学,健康
3530000000000000.0,"http://ww2.sinaimg.cn/large/5e1e8386jw1e0rylmzy1ij.jpg|null
",非诚勿扰20110515张天翼王佳含泪拥抱幸福牵手网页链接分享自江苏网络电视台不少微博网友发出王佳杀夫的消息,非诚 勿扰 20110515 张天翼 王佳 含泪 拥抱 幸福 牵手 网页 链接 分享 江苏 网络 电视 电视台 不少 微博 网友 发出 王佳 杀夫 消息,1,2,娱乐,无领域
3600000000000000.0,"http://ww4.sinaimg.cn/large/5de19a27jw1e6cawszr99j20hs0qo41a.jpg|null
",＂天津北京山东江苏河北衡水冀州发出警示请传出去隐翅虫也叫青腰虫若在你身上时绝对不要打她身上有毒液接触到皮肤就死定了跟你的孩子朋友讲万一身上有这虫用嘴巴轻轻吹走就好绝对不要用手打玩子的傻呆呆ada的小栈,＂ 天津 北京 山东 江苏 河北 衡水 冀州 发出 警示 请 传出 出去 传出去 隐翅虫 青腰 虫 身上 时 绝对 不要 身上 毒液 接触 皮肤 死定了 孩子 朋友 讲 身上 这虫用 嘴巴 轻轻 吹 走 绝对 不要 用手 打玩子 傻 呆呆 ada 小栈,1,6,社会,健康
3480000000000000.0,"http://ww2.sinaimg.cn/large/62854cd3jw1dwdqiudlebj.jpg|null
",29日上午30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部苹果公司的安保部门以为是这些卡车转移错了地方但在数分钟之后蒂姆库克收到来自三星ce的电话电话中解释道这就是他们将要支付给美国苹果公司的10亿美元的罚款,29 日 上午 30 辆 装满 美分 硬币 卡车 停 加利 尼亚 加利福 福尼亚 加利福尼亚州 苹果 公司 苹果公司 总部 苹果 公司 苹果公司 安保 部门 卡车 转移 错 地方 数分 分钟 数分钟 之后 蒂姆 库克 收到 三星 ce 电话 电话 中 解释 道 将要 支付 美国 苹果 公司 美国苹果公司 10 美元 亿美元 罚款,1,2,经济,无领域
3540000000000000.0,"http://ww1.sinaimg.cn/large/40673266jw1e1497qi4lyj.jpg|null
",[双休日原来是这么来的]1994年前后中美入世谈判最艰难的时刻美方突然向中方提出在全世界都实行双休日的今天中国必须尊重人权也给中国人双休日并把这一项作为入世条件之一于是1995年5月1日起我国开始实行双休日工作制,[ 双休 双休日 原来 ] 1994 年 中 美 入世 谈判 艰难 时刻 美方 突然 中方 提出 世界 全世界 实行 双休 双休日 今天 中国 必须 尊重 重人 人权 尊重人权 中国 双休 双休日 一项 入世 条件 1995 年 月 日起 我国 实行 双休 双休日 工作 工作制,1,1,教育,政治
3610000000000000.0,"http://ww3.sinaimg.cn/large/474f999ajw1e72tkwmxpmj20c80d4js2.jpg|null
",三峡工程每年实现发电收入200多亿元这些钱不属于百姓更不属于被强拆走的移民甚至都不属于朝廷它属于一个叫长江水利股份有限公司的央鸡一边拼命的修水电站把所有江河都截流了一边又哭穷既说没钱又说电不够那要你们这些央鸡难道就是允吸民脂民膏的吗？,三峡 工程 三峡工程 每年 实现 发电 收入 200 多亿 亿元 多亿元 钱 属于 百姓 更 属于 强拆 走 移民 属于 朝廷 属于 一个 长江 水利 股份 有限 公司 有限公司 央鸡 一边 拼命 修 水电 电站 水电站 江河 截流 一边 哭穷 说 没 钱 说 电 不够 那要 央鸡 难道 允吸 民脂民膏,1,2,经济,无领域
3830000000000000.0,"http://ww1.sinaimg.cn/large/005fueqcjw1eqzxwh5hovj30hs0hsmya.jpg|null
",佛山禅城和南海妇幼保健院提示您请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友刚看了新闻旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶多美滋雅培美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回望家长朋友们爱孩子就别给他喝了,佛山 禅城 南海 妇幼 保健 妇幼保健 院 提示 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 刚看 新闻 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 多美 多美滋 雅培美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 家长 朋友 爱 孩子 就别 喝,1,9,健康,无领域
3860000000000000.0,"http://ww1.sinaimg.cn/large/005lvojxjw1etkuqe0xmoj30f00qowgs.jpg|null
",紧急通知家里有孩子的大人都看好了广西省来了1000多外地人专偷小孩抢小孩的广西已丢20多个已解剖7个拿走器官今天学校也给家长开会呢说凡是街上转悠跟到家门口楼下就走了面包车收粮食的车收旧家电的人带黑口罩穿黑裤子有问路的千万别停下不要理会收到的都传下这是事实让更多的人知道转一次可能就拯,紧急 通知 紧急通知 家里 孩子 大人 看好 广西 广西省 1000 外地 外地人 专偷 小孩 抢 小孩 广西 丢 20 多个 解剖 拿走 器官 今天 学校 家长 开会 说 街上 转悠 家门 门口 家门口 楼下 走 面包 包车 面包车 收 粮食 车 收旧 家电 带 黑 口罩 穿 黑 裤子 问路 千万 千万别 停下 不要 理会 收到 传下 事实 更 知道 转 一次 可能 就拯,1,0,社会,无领域
3860000000000000.0,"http://ww2.sinaimg.cn/large/5dc471ddjw1etfi4sldnjj20hs0nq0tk.jpg|null
",寻人启事13016855568有线索酬金10万帮忙扩散上午一个十多岁小男孩在锦绣花园小区附近被人拐走了小男孩能说出他的名字……汪雄从监控上看是被一个四十多岁男人抱走了有知情者请告之联系人汪永超如果看一眼懒得转的冷漠的人也请……阿弥陀佛!你伸出手指按3秒,寻人 启事 寻人启事 13016855568 线索 酬金 10 万 帮忙 扩散 上午 一个 十多 多岁 一个十 十多岁 一个十多岁 男孩 小男孩 锦绣 花园 小区 附近 拐走 男孩 小男孩 说出 名字 … … 汪雄 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 知情 知情者 请告 联系 联系人 汪永超 一眼 懒得 转 冷漠 请 … … 弥陀 阿弥陀 阿弥陀佛 ! 伸出 手指 秒,1,0,社会,无领域
3570000000000000.0,"http://ww3.sinaimg.cn/large/594beb49jw1e3wwco8cobj20hs0owgp3.jpg|null
",地震后见到救援人员的大熊猫生怕他们离开紧紧地抱住救援者兽犹如此人何以堪？祈愿亡者往生极乐净土生者早日康复吉祥!,地震 见到 救援 人员 大熊 熊猫 大熊猫 生怕 离开 紧紧 抱住 救援 兽 犹如 此人 何以堪 祈愿 亡者 往生 极乐 净土 生 早日 康复 早日康复 吉祥 !,1,5,社会,无领域
3490000000000000.0,"http://ww4.sinaimg.cn/large/650f2675jw1dwmtgrlq0gj.jpg|null
",听说日本3d电影贞子将于9月12日在中国大陆上映话说金陵十三钗日本首映票房为零尼玛小日本男鬼子战败了派个女鬼来中国人呀中国人敢不敢这次让9月12日女鬼子的票房为零顺便再翘起小手指送它一句麻辣戈璧,听说 日本 3d 电影 贞子 月 12 日 中国 大陆 上映 话 说 金陵 十三 钗 日本 首映 票房 零 尼玛 日本 男 鬼子 战败 派 女鬼 中国 中国 不敢 敢不敢 月 12 日女 鬼子 票房 零 顺便 翘起 小手 手指 小手指 送 一句 麻辣 戈璧,1,2,娱乐,无领域
3580000000000000.0,"http://ww2.sinaimg.cn/large/629924f5jw1e4ydpssypfj20gm0bgab9.jpg|null
",据娱乐圈dog爆料腾讯某事业部办公室男厕遭沦陷在涉案人员的计算机硬盘内搜到大量盗摄的男性pp照片绝大多数是同层办公的腾x员工这个基情四射的世界啊小牛友情提示男纸们小心呐,娱乐 娱乐圈 dog 爆料 腾讯 事业 事业部 办公 公室 办公室 男厕 遭 沦陷 涉案 人员 涉案人 涉案人员 计算 算机 硬盘 计算机 计算机硬盘 搜到 大量 盗摄 男性 pp 照片 绝大 大多 多数 大多数 绝大多数 同层 办公 x 员工 基情 四射 世界 小牛 友情 提示 男纸们 小心 呐,1,1,娱乐,无领域
3860000000000000.0,"http://ww4.sinaimg.cn/large/0061ygwgjw1etanst4i7cj30h10dhaav.jpg|null
",寻人启事13888033164有线索酬金100万帮忙扩散今天上午一个十多岁小男孩在锦绣花园小区附近被人拐走了小男孩能说出他的名字……汪雄从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人汪永超,寻人 启事 寻人启事 13888033164 线索 酬金 100 万 帮忙 扩散 今天 天上 上午 今天上午 一个 十多 多岁 一个十 十多岁 一个十多岁 男孩 小男孩 锦绣 花园 小区 附近 拐走 男孩 小男孩 说出 名字 … … 汪雄 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 看到 信息 兄弟 姐妹 兄弟姐妹 留意 一下 联系 联系人 汪永超,1,0,社会,无领域
3850000000000000.0,"http://ww4.sinaimg.cn/large/005a6gzrjw1et26r0q1dhj30hs0hsabk.jpg|null
",求转求扩散求帮忙实验小学13940292999有线索酬金10万帮忙扩散今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,求 转求 扩散 求 帮忙 实验 小学 13940292999 线索 酬金 10 万 帮忙 扩散 今天 天上 上午 今天上午 一个 三岁 一个三岁 小女 女孩 小女孩 锦绣 花园 小区 附近 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 看到 信息 兄弟 姐妹 兄弟姐妹 留意 一下 联系 联系人 宁继春 13940292999,1,0,社会,无领域
3680000000000000.0,"http://ww3.sinaimg.cn/large/5b7d5234jw1edbv72nwwwj20fd0gmtbx.jpg|null
",保护小动物们的好消息来了上海开通全国首个卖猫狗肉的举报电话只要拨打食品药品安全投诉热线12331就可举报而且政府奖励500已经有网友举报成功并拿到奖金转,保护 动物 消息 好消息 上海 开通 全国 首个 卖猫 狗肉 举报 电话 举报电话 拨打 食品 药品 食品药品 安全 投诉 热线 12331 举报 政府 奖励 500 已经 网友 举报 成功 拿到 奖金 转,1,1,社会,无领域
3860000000000000.0,"http://ww1.sinaimg.cn/large/005lbsjhjw1et82gg297zj30f00qojrx.jpg|null
",急找孩子求转求帮忙寻人启事13940292999有线索酬金10万帮忙扩散今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,急 找 孩子 求 转求 帮忙 寻人 启事 寻人启事 13940292999 线索 酬金 10 万 帮忙 扩散 今天 天上 上午 今天上午 一个 三岁 一个三岁 小女 女孩 小女孩 锦绣 花园 小区 附近 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 看到 信息 兄弟 姐妹 兄弟姐妹 留意 一下 联系 联系人 宁继春 13940292999,1,0,社会,无领域
3830000000000000.0,"http://ww1.sinaimg.cn/large/3eacda48jw1er1c8fqye2j20by06mt8q.jpg|null
",妇幼保健院提示您请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶多美滋雅培美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回有孩子的都转下2昌盛路,妇幼 保健 妇幼保健 院 提示 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 多美 多美滋 雅培美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下 昌盛 路,1,9,健康,无领域
3830000000000000.0,"http://ww3.sinaimg.cn/large/005bfgotjw1erajhkqf6dj30go0m8wfw.jpg|null
",求转求帮忙爱心传递寻人启事13940292999有线索酬金10万帮忙扩散三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢联系人宁继春13940292999,求 转求 帮忙 爱心 传递 寻人 启事 寻人启事 13940292999 线索 酬金 10 万 帮忙 扩散 三岁 小女 女孩 小女孩 锦绣 花园 小区 附近 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 联系 联系人 宁继春 13940292999,1,2,社会,无领域
3880000000000000.0,"http://ww4.sinaimg.cn/large/005bvalmjw1ev0eof4en0j30hs0d7t9i.jpg|null
",北京的朋友们注意一下强烈呼吁大家关好门窗不确定是否有有害气体北京地区距离塘沽直线150公里现时风速3-4级时速216km小时预计7小时吹到北京今天日出523请大家在日出前关好门窗明晨尽量带口罩外出,北京 朋友 注意 一下 强烈 呼吁 强烈呼吁 关 门窗 确定 是否 有害 气体 北京 地区 北京地区 距离 塘沽 直线 150 公里 现时 风速 - 级 时速 216km 小时 预计 小时 吹 北京 今天 日出 523 请 日出 前关 门窗 明晨 尽量 带 口罩 外出,1,0,社会,健康
3580000000000000.0,"http://ww4.sinaimg.cn/large/686ee927gw1e52im2ksotj20go0m8myw.jpg|null
",家中的牙膏要嚴選大家買牙膏請留心買牙膏時注意牙膏管反面底部的顏色條顏色條有含意盡量選擇綠色和藍色共分4種綠色?純天然藍色天然藥物紅色天然化學成份黑色?純化學大陸的兒童牙膏居然大多是黑色?純化學的太恐佈了!,家中 牙膏 嚴選 買 牙膏 請 留心 買 牙膏 時 注意 牙膏 牙膏管 反面 底部 顏色 條顏色 條有 含意 盡量 選擇 綠色 藍色 共分 種綠色 ? 純 天然 藍色 天然 藥物 紅色 天然 化學 成份 黑色 ? 純化 學大陸 兒童 牙膏 居然 大多 黑色 ? 純化學 太恐 佈 !,1,7,健康,无领域
3810000000000000.0,"http://ww1.sinaimg.cn/large/005ztwwqjw1ep99mnizgbj308c08ct9a.jpg|null
",寻人启事13759695559帮忙扩散今天上午一个三岁多小女孩在沃尔玛附近被人拐走了网页链接,寻人 启事 寻人启事 13759695559 帮忙 扩散 今天 天上 上午 今天上午 一个 三岁 一个三岁 小女 女孩 小女孩 沃尔玛 附近 拐走 网页 链接,1,2,社会,无领域
3660000000000000.0,"http://ww2.sinaimg.cn/large/6c7815e9jw1ecdgth02wcj20ch0bl3zi.jpg|null
",素质联合国公布了本年度全球国民素质道德水平排名其概念综合了文化素养全民教育经济条件身体素质等共118项指标其排名如下1日本2美国3法国4荷兰5瑞士6加拿大7澳大利亚8德国9俄罗斯10新西兰…164朝鲜165刚果166阿富汗167中国168印度,素质 联合 联合国 公布 本年 年度 本年度 全球 国民 素质 国民素质 道德 水平 排名 概念 综合 文化 素养 全民 教育 全民教育 经济 条件 身体 素质 身体素质 共 118 项 指标 排名 日本 美国 法国 荷兰 瑞士 加拿 加拿大 大利 利亚 澳大利 澳大利亚 德国 罗斯 俄罗斯 10 西兰 新西兰 … 164 朝鲜 165 刚果 166 阿富汗 167 中国 168 印度,1,1,教育,社会
3890000000000000.0,"http://ww3.sinaimg.cn/large/005e0ahogw1evygcn3tvyj30vk0nogzi.jpg|null
",妇幼保健院通知现在得白血病的小孩越来越多妇幼保健院提示您请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶未来星qq星美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回有孩子的都注意啦为了孩子的健康,妇幼 保健 妇幼保健 院 通知 现在 白血 白血病 小孩 越来 越来越 妇幼 保健 妇幼保健 院 提示 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 未来 星 qq 星美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 注意 孩子 健康,1,9,健康,无领域
3840000000000000.0,"http://ww4.sinaimg.cn/large/69087779jw1erlldty0yej20b40b4mxs.jpg|null
",宝贝回家帮朋友的朋友转发寻人启事有线索酬金10万帮忙扩散今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999转,宝贝 回家 帮 朋友 朋友 转发 寻人 启事 寻人启事 线索 酬金 10 万 帮忙 扩散 今天 天上 上午 今天上午 一个 三岁 一个三岁 小女 女孩 小女孩 锦绣 花园 小区 附近 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 看到 信息 兄弟 姐妹 兄弟姐妹 留意 一下 联系 联系人 宁继春 13940292999 转,1,0,社会,无领域
3600000000000000.0,"http://ww4.sinaimg.cn/large/43882374gw1e6djpkq58yj20c80h00u3.jpg|null
",中国杨宗融李双江终于找到知音钟志明中将沈阳军区副司令员其子钟轩宇在英国迷奸猥亵当地女子事发后它不仅没有羞耻感反而和朋友采取跟踪威胁受害女子企图阻止她起诉儿子如此没有公平正义的将军怎么能让士兵服气？怎么能带好部队？怎么能打胜仗？中国部队有多少这样的人？,中国 杨宗融 李 双江 终于 找到 知音 钟志明 中将 沈阳 军区 沈阳军区 司令 副司令 司令员 副司令员 其子 钟轩宇 英国 迷奸 猥亵 女子 事发 没有 羞耻 羞耻感 朋友 采取 跟踪 威胁 受害 女子 企图 阻止 起诉 儿子 没有 公平 平正 正义 公平正义 将军 士兵 服气 能带 部队 打胜 胜仗 打胜仗 中国 部队,1,5,社会,无领域
3820000000000000.0,"http://ww1.sinaimg.cn/large/4bf1d7ccjw1eqh9vzsjf0j20f00qotb3.jpg|null
",朋友发的急找孩子求转求帮忙实验小学寻人启事13759695559帮忙扩散今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下2深圳华侨城,朋友 发 急 找 孩子 求 转求 帮忙 实验 小学 寻人 启事 寻人启事 13759695559 帮忙 扩散 今天 天上 上午 今天上午 一个 三岁 一个三岁 小女 女孩 小女孩 锦绣 花园 小区 附近 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 一个 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 看到 信息 兄弟 姐妹 兄弟姐妹 留意 一下 深圳 华侨 华侨城 深圳华侨城,1,0,社会,无领域
3840000000000000.0,"http://ww1.sinaimg.cn/large/005tajncjw1es8hn7e0d1j30ci0m8aag.jpg|null
",家长们注意啦现在得白血病的小孩越来越多妇幼保健院提示您请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶未来星qq星美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回有孩子的都转下没有孩子的也请友情转转,家长 注意 现在 白血 白血病 小孩 越来 越来越 妇幼 保健 妇幼保健 院 提示 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 未来 星 qq 星美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 孩子 转下 没有 孩子 请 友情 转转,1,9,健康,无领域
3570000000000000.0,"http://ww4.sinaimg.cn/large/53ca5e5djw1e3vysog5bgj20qo0f03z6.jpg|null
",谁的群最多帮忙转发一下一位叫徐敬的女孩21岁请速回雅安水城县人民医院妈妈伤的很严重想见她最后一面爸爸号码15193383486爱心接力好人有好报,群 帮忙 转发 一下 一位 徐敬 女孩 21 岁 请 速回 雅安 水城 水城县 人民 医院 妈妈 伤 严重 想见 最后 一面 爸爸 号码 15193383486 爱心 接力 好人 报,1,2,社会,无领域
3520000000000000.0,"http://ww4.sinaimg.cn/large/69184dfbjw1dzpkplouudj.jpg|null
",太平家乐福发生突发事件营业时间所有出入口铁门封闭不许进不许出一名女士在结账时跟在身边的孩子突然失踪幸亏及时报警家乐福立刻封闭所有出入口寻找孩子后来在二楼卫生间找到头发被剃光衣服已经被换掉人贩子不知去向团伙作案手法迅速年关将至请大家出入公共场合务必带好孩子,太平 家乐 家乐福 发生 突发 事件 突发事件 营业 时间 营业时间 出入 入口 出入口 铁门 封闭 不许 进 不许 出 一名 女士 结账 时 身边 孩子 突然 失踪 幸亏 及时 报警 家乐 家乐福 立刻 封闭 出入 入口 出入口 寻找 孩子 后来 二楼 卫生 卫生间 找到 头发 剃光 衣服 已经 换掉 人贩 贩子 人贩子 不知 去向 不知去向 团伙 作案 手法 迅速 年关 请 出入 公共 场合 公共场合 务必 带 孩子 好孩子,1,5,社会,无领域
3820000000000000.0,"http://ww2.sinaimg.cn/large/005aympwjw1eq1hp7o1iaj30hs0hsjuo.jpg|null
",脸皮厚得实在是无法形容中国外交部发言人就中国人赴外国生子发表声明非法在他国出生的婴儿将不能享受中国公民的任何福利待遇净扯淡中国公民有福利待遇吗？简直和放屁无二他国出生的婴儿是他国公民何来非法出生？除了贵党世界上还有卡着妇女产道收费的政府吗？……转,脸皮 皮厚 脸皮厚 实在 无法 形容 无法形容 中国 国外 外交 外交部 中国外交部 发言 发言人 中国 赴 外国 生子 发表 声明 发表声明 非法 他国 出生 婴儿 不能 享受 中国 公民 福利 待遇 福利待遇 净 扯淡 中国 公民 福利 待遇 福利待遇 简直 放屁 无二 他国 出生 婴儿 他国 公民 何来 非法 出生 贵党 世界 卡着 妇女 产道 收费 政府 … … 转,1,1,政治,无领域
3800000000000000.0,"http://ww1.sinaimg.cn/large/005le6v2jw1eogxbjqlcej30ea0ea0tb.jpg|null
",妇幼保健院提示您请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料告诉家里有小孩的朋友刚看了新闻旺仔牛奶可口可乐爽歪歪娃哈哈ad钙奶多美滋雅培美汁源果粒奶优菠萝味的都含有肉毒杆菌现在紧急召回希望有儿女的爸爸妈妈相互转告这个一定要转',妇幼 保健 妇幼保健 院 提示 请 不要 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 刚看 新闻 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 ad 钙奶 多美 多美滋 雅培美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 现在 紧急 召回 希望 儿女 爸爸 爸妈 妈妈 爸爸妈妈 相互 转告 一定 转 ',1,9,健康,无领域
